LotFrontage,LotArea,OverallQual,YearBuilt,YearRemodAdd,Street,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MoSold,SaleCondition,LotShape,Neighborhood,SaleType,LotConfig,LandContour,SalePrice
50.0,9000,2,1949,1950,1,0.0,50,430,480,0,480,0,480,1,0,0,1,4,0,1958.0,1,308,0,0,0,0,0,0.0,10,2,1,10,1,1,1,35311
70.04,17140,4,1956,1956,1,0.0,1059,75,1134,1,1229,0,1229,0,1,0,3,6,0,1956.0,1,284,0,0,0,0,0,0.0,4,1,1,8,1,1,1,135000
103.0,13125,7,1991,1991,1,0.0,48,422,1104,1,912,1215,2127,1,2,1,4,8,1,1991.0,3,833,72,192,0,0,0,0.0,11,1,2,21,1,2,1,238000
87.0,11029,6,1958,2002,1,0.0,528,245,1184,1,1414,0,1414,1,1,0,3,6,1,1990.0,2,601,0,51,0,190,0,0.0,5,1,2,13,1,2,1,176500
70.0,8462,6,1994,1994,1,105.0,814,114,928,1,936,785,1721,0,2,1,3,7,0,1994.0,2,471,300,87,0,0,0,0.0,7,1,2,21,1,1,1,201000
67.0,8777,5,1900,2003,1,0.0,1084,188,1272,1,1272,928,2200,2,2,2,4,9,0,0.0,0,0,0,70,0,0,0,0.0,9,1,1,8,1,1,1,145900
65.0,10237,6,2005,2006,1,0.0,28,1288,1316,1,1316,0,1316,0,2,0,3,6,1,2005.0,2,397,100,0,23,0,0,0.0,10,6,1,9,4,1,1,169990
50.0,8012,6,1993,1994,1,0.0,165,598,1604,1,1617,0,1617,1,2,0,2,5,1,1993.0,2,533,0,69,0,0,0,0.0,7,1,1,21,1,1,1,193000
79.0,10240,6,1980,1980,1,157.0,625,0,1686,1,1686,0,1686,1,2,0,3,7,1,1980.0,2,612,384,131,0,0,0,0.0,5,1,1,17,1,1,1,207500
70.04,15611,5,1977,1977,1,0.0,767,266,1126,1,1126,0,1126,0,2,0,3,6,0,1977.0,2,540,180,0,0,0,0,0.0,3,2,2,17,1,2,1,175000
93.0,11999,8,2003,2004,1,340.0,0,1181,1181,1,1234,1140,2374,0,2,1,4,10,1,2003.0,3,656,104,100,0,0,0,0.0,5,1,1,16,1,1,1,285000
70.04,9900,7,1968,1968,1,342.0,552,280,832,1,1098,880,1978,0,2,1,4,9,1,1968.0,2,486,0,43,0,0,0,0.0,4,1,1,17,1,1,1,176000
70.04,11838,8,2001,2001,1,0.0,0,1753,1753,1,1788,0,1788,0,2,0,3,7,1,2001.0,2,522,202,151,0,0,0,0.0,6,1,1,6,1,1,1,236500
70.04,13006,7,1997,1997,1,285.0,0,964,964,1,993,1243,2236,0,2,1,4,8,1,1997.0,2,642,0,0,0,0,0,0.0,11,1,2,9,1,2,1,222000
73.0,8925,8,2007,2007,1,0.0,16,1450,1466,1,1466,0,1466,0,2,0,3,7,0,2007.0,3,610,100,18,0,0,0,0.0,7,1,2,24,1,1,3,201000
70.0,9100,5,1965,1965,1,0.0,338,121,925,1,925,0,925,0,1,0,2,5,0,1965.0,1,429,0,0,0,0,0,0.0,7,1,1,13,1,1,1,117500
84.0,11670,9,2006,2006,1,302.0,0,1905,1905,1,1905,0,1905,0,2,0,3,8,1,2006.0,3,788,0,191,0,0,0,0.0,3,1,2,22,1,2,1,320000
63.0,8487,7,2004,2004,1,210.0,20,1480,1500,1,1500,0,1500,0,2,0,3,6,0,2004.0,2,570,192,36,0,0,0,0.0,8,1,1,6,1,4,1,190000
313.0,27650,7,1960,2007,1,0.0,425,160,585,1,2069,0,2069,1,2,0,4,9,1,1960.0,2,505,0,0,0,0,0,0.0,11,1,3,13,1,1,3,242000
52.0,5825,4,1926,1953,1,108.0,0,600,600,1,747,0,747,0,1,0,1,5,0,1953.0,2,528,0,0,0,0,0,0.0,6,1,2,4,1,1,1,79900
67.0,10083,7,2003,2003,1,0.0,833,343,1176,1,1200,0,1200,1,2,0,2,5,0,2003.0,2,555,0,41,0,0,0,0.0,8,1,1,21,1,1,1,184900
75.0,9675,7,2005,2005,1,0.0,341,772,1113,1,1113,858,1971,0,2,1,3,8,1,2005.0,2,689,0,48,0,0,0,0.0,2,1,1,22,1,1,1,253000
73.0,8760,7,2006,2006,1,0.0,464,927,1391,1,1391,571,1962,0,2,1,3,7,0,2006.0,3,868,0,90,0,0,0,0.0,8,6,1,6,4,1,1,239799
70.04,24090,7,1940,1950,1,0.0,0,1032,1032,1,1207,1196,2403,0,2,0,4,10,2,1940.0,1,349,56,0,0,0,0,0.0,6,1,1,5,5,1,1,244400
55.0,12640,6,1976,1976,1,0.0,936,396,1728,1,1728,0,1728,0,2,0,4,8,0,1976.0,2,574,40,0,0,0,0,0.0,7,1,2,12,1,1,1,150900
70.04,8755,7,1999,1999,1,298.0,772,220,992,1,1022,1038,2060,1,2,1,3,8,1,1999.0,2,390,0,0,168,0,0,0.0,6,1,2,9,1,4,1,214000
42.0,7711,4,1977,1977,1,0.0,1440,0,1440,1,1440,0,1440,2,2,0,4,8,0,0.0,0,0,321,0,0,0,0,0.0,8,2,2,8,10,1,1,150000
100.0,25000,5,1967,1967,1,0.0,0,1632,1632,1,1632,0,1632,0,2,0,4,8,0,1967.0,2,576,0,0,0,0,0,0.0,6,1,1,12,1,1,4,143000
70.04,14375,6,1958,1958,1,541.0,111,354,819,1,1344,0,1344,0,1,0,3,7,1,1958.0,2,525,0,118,0,233,0,0.0,1,2,2,24,5,6,1,137500
98.0,8820,5,1890,1996,1,0.0,1088,0,1088,1,1188,561,1869,0,1,0,2,7,0,1963.0,2,456,48,0,0,0,0,0.0,9,1,1,18,1,2,1,124900
70.0,8163,5,1959,1959,1,128.0,748,102,1144,1,1144,0,1144,1,1,0,3,6,1,1959.0,1,796,86,0,0,0,0,0.0,3,1,1,13,1,1,1,143000
85.0,14536,8,2002,2003,1,236.0,1300,316,1616,1,1629,0,1629,1,2,0,3,9,1,2002.0,3,808,0,252,0,0,0,0.0,11,1,1,24,1,1,1,270000
65.0,14006,7,2002,2002,1,144.0,0,936,936,1,936,840,1776,0,2,1,3,7,1,2002.0,2,474,144,96,0,0,0,0.0,2,1,2,6,1,1,1,192500
78.0,9360,6,1972,2006,1,0.0,982,179,1161,1,1381,0,1381,1,1,1,3,5,1,1972.0,2,676,0,0,0,0,0,0.0,3,1,1,17,1,1,1,197500
60.0,7200,5,1950,2002,1,0.0,398,317,864,1,864,0,864,1,1,0,3,5,0,1980.0,2,720,194,0,0,0,0,0.0,7,1,1,13,1,1,1,129000
60.0,7800,5,1965,1965,1,0.0,641,187,828,1,965,0,965,1,1,0,3,6,0,1979.0,1,300,421,0,0,0,0,0.0,7,2,1,21,1,2,1,119900
60.0,7200,5,1972,2003,1,0.0,660,108,768,1,768,0,768,0,1,0,2,5,0,1974.0,1,396,192,0,0,0,0,0.0,4,1,1,6,1,1,1,133900
70.04,11075,5,1969,1969,1,232.0,562,29,784,1,1168,800,1968,0,2,1,4,7,1,1969.0,2,530,305,189,0,0,0,0.0,9,1,2,12,1,1,1,172000
35.0,9400,6,1975,1975,1,250.0,945,0,945,1,980,0,980,0,2,0,4,4,0,0.0,0,0,0,0,0,0,0,0.0,10,3,2,8,1,6,1,127500
82.0,7136,6,1946,1950,1,423.0,484,495,979,0,979,979,1958,0,2,0,4,8,0,1946.0,2,492,0,0,0,0,0,0.0,8,1,2,7,1,1,3,145000
24.0,1300,6,1980,1980,1,0.0,285,276,561,1,561,668,1229,0,1,1,2,5,1,1980.0,2,462,150,0,0,0,0,0.0,5,1,1,2,1,1,1,124000
70.0,7420,5,1962,1962,1,0.0,417,640,1057,1,1057,0,1057,0,1,0,3,6,0,1977.0,2,576,0,0,0,0,0,0.0,4,1,1,20,1,1,1,132000
65.0,8450,7,2003,2003,1,0.0,699,638,1337,1,1337,0,1337,1,2,0,3,6,0,2003.0,2,531,0,39,0,0,0,0.0,10,1,1,6,1,1,1,185000
24.0,2572,7,1999,1999,1,0.0,604,92,696,1,696,720,1416,1,2,1,3,6,0,1999.0,2,484,0,44,0,0,0,0.0,5,1,1,22,1,4,1,155000
50.0,7207,5,1958,2008,1,0.0,696,162,858,1,858,0,858,1,1,0,2,4,0,0.0,0,0,117,0,0,0,0,0.0,2,1,2,4,1,1,1,116500
70.04,12227,6,1977,1995,1,424.0,896,434,1330,1,1542,1330,2872,1,2,1,4,11,1,1977.0,2,619,550,282,0,0,0,0.0,7,1,2,17,1,2,1,272000
24.0,2308,6,1976,1976,1,0.0,556,248,804,1,804,744,1548,1,2,1,3,7,1,1976.0,2,440,48,0,0,0,0,0.0,7,1,1,15,1,2,1,155000
122.0,11923,9,2007,2007,1,0.0,0,1800,1800,1,1800,0,1800,0,2,0,2,7,0,2007.0,2,702,288,136,0,0,0,0.0,5,1,2,6,1,2,1,239000
80.0,11316,7,2002,2003,1,44.0,624,193,817,1,824,1070,1894,1,2,1,4,8,1,2002.0,2,510,0,40,0,0,0,0.0,2,1,1,24,1,2,1,214900
65.0,10237,6,2005,2007,1,0.0,0,783,783,1,783,701,1484,0,2,1,3,8,1,2005.0,2,393,0,72,0,0,0,0.0,7,6,1,9,4,1,1,178900
130.0,9600,5,1940,1950,1,0.0,428,300,728,1,976,332,1308,1,1,1,2,7,2,1940.0,1,256,0,70,0,0,0,0.0,6,1,2,7,1,1,3,160000
70.04,7390,5,1955,1955,1,151.0,902,196,1098,1,1098,0,1098,1,1,0,3,6,0,1955.0,1,260,0,0,0,0,0,0.0,7,1,2,13,1,1,1,135000
50.0,5925,3,1910,1950,1,0.0,0,600,600,0,600,368,968,0,1,0,2,6,0,0.0,0,0,0,0,0,0,0,0.0,5,2,1,18,1,1,1,37900
75.0,10382,6,1958,1958,1,105.0,513,75,588,1,1095,0,1095,1,1,0,2,6,0,1958.0,1,264,0,0,0,0,0,0.0,3,1,1,13,9,1,1,140000
60.0,10800,4,1949,1950,1,0.0,0,720,720,0,720,472,1192,0,1,1,4,6,0,0.0,0,0,0,0,0,0,0,0.0,12,2,1,13,1,1,1,135000
36.0,2268,7,2003,2004,1,106.0,567,197,764,1,764,862,1626,0,2,0,2,6,0,2003.0,2,474,0,27,0,0,0,0.0,7,1,1,16,1,1,1,173000
55.0,7892,6,1979,1979,1,0.0,0,918,918,1,918,0,918,0,2,0,2,5,1,1979.0,1,264,28,0,0,0,0,0.0,4,1,1,21,1,1,1,99500
95.0,11639,7,2007,2008,1,0.0,0,1428,1428,1,1428,0,1428,0,2,0,3,6,0,2007.0,2,480,0,120,0,0,0,0.0,12,6,1,22,4,2,1,182000
60.0,11414,7,1910,1993,1,0.0,0,728,728,0,1136,883,2019,0,1,0,3,8,0,1997.0,2,532,509,135,0,0,0,0.0,10,1,2,4,1,2,1,167500
70.04,2651,7,2000,2000,1,0.0,641,32,673,1,673,709,1382,1,2,1,3,6,0,2000.0,2,490,153,50,0,0,0,0.0,4,1,1,22,1,4,1,165000
51.0,5900,4,1923,1958,1,0.0,0,440,440,1,869,0,869,0,1,0,2,4,0,0.0,0,0,0,0,0,0,0,0.0,8,1,2,4,1,1,2,85500
35.0,4274,7,2006,2007,1,0.0,1106,135,1241,1,1241,0,1241,1,1,1,1,4,0,2007.0,2,569,0,116,0,0,0,0.0,11,6,2,22,4,1,1,199900
68.0,9450,4,1954,1954,1,0.0,552,342,894,1,894,0,894,0,1,0,3,5,0,1999.0,2,400,0,0,0,0,0,0.0,5,2,1,8,1,1,2,110000
80.0,8816,5,1963,1963,1,0.0,651,470,1121,1,1121,0,1121,1,1,0,3,5,0,1963.0,2,480,0,80,0,0,0,0.0,6,1,1,20,1,2,1,139000
70.04,12122,7,1961,2007,1,210.0,867,77,944,1,999,0,999,1,1,0,3,6,0,1961.0,2,588,144,76,0,0,0,0.0,7,1,2,13,1,2,1,178400
98.0,12203,8,1998,1999,1,975.0,854,371,1225,1,1276,1336,2612,1,2,1,4,8,1,1998.0,3,676,250,0,0,0,0,0.0,7,1,2,14,1,2,1,336000
43.0,3182,7,2007,2007,1,16.0,0,1266,1266,1,1266,0,1266,0,2,0,2,6,1,2007.0,2,388,100,16,0,0,0,0.0,3,1,1,1,1,1,1,159895
70.04,11250,8,2002,2002,1,0.0,0,1128,1128,1,1149,1141,2290,0,2,1,4,9,1,2002.0,2,779,0,0,0,0,0,0.0,5,1,1,6,1,2,1,255900
75.0,10125,5,1977,1977,1,0.0,0,0,0,1,1302,432,1734,0,2,0,4,8,0,1977.0,2,539,0,0,0,0,0,0.0,8,1,1,12,5,1,1,126000
68.0,10880,5,1950,1950,1,0.0,1040,124,1164,0,1164,0,1164,1,1,0,3,5,0,1950.0,1,240,0,48,0,0,0,0.0,8,1,1,8,9,1,1,125000
59.0,5310,6,1910,2003,1,0.0,0,485,485,1,1001,634,1635,0,1,0,2,5,0,1950.0,1,255,394,0,0,0,0,0.0,6,1,1,18,1,2,1,117000
83.0,10159,9,2009,2010,1,450.0,1646,284,1930,1,1940,0,1940,1,2,1,3,8,1,2010.0,3,606,168,95,0,0,0,0.0,4,6,2,16,4,1,1,395192
70.04,12046,6,1976,1976,1,298.0,156,692,848,1,1118,912,2030,0,2,1,4,8,1,1976.0,2,551,0,224,0,0,0,0.0,6,1,2,17,1,1,1,195000
65.0,8125,7,2006,2006,1,0.0,0,770,770,1,778,798,1576,0,2,1,3,6,0,2006.0,2,614,0,50,0,0,0,0.0,8,6,1,22,4,1,1,197000
82.0,9452,8,1997,1998,1,423.0,1074,322,1396,1,1407,985,2392,1,2,1,3,7,1,1997.0,3,870,0,70,0,0,0,0.0,6,1,1,14,1,1,1,348000
121.0,17671,8,1882,1986,1,0.0,216,700,916,1,916,826,1742,0,1,1,4,8,1,1925.0,2,424,0,169,0,0,0,0.0,11,1,1,18,1,2,1,168000
80.0,9760,6,1964,1993,1,340.0,536,169,822,1,1020,831,1851,0,2,1,3,7,1,1964.0,2,440,239,42,0,0,0,0.0,7,1,1,13,1,1,1,187000
68.0,8846,6,2005,2006,1,0.0,0,750,750,1,750,750,1500,0,2,1,3,6,0,2005.0,2,564,0,35,0,0,0,0.0,8,6,1,6,4,1,1,173900
96.0,12456,10,2006,2007,1,230.0,1172,528,1700,1,1718,0,1718,1,2,0,3,7,1,2008.0,3,786,216,48,0,0,0,0.0,7,1,1,16,1,4,1,337500
51.0,4712,4,1946,1950,1,0.0,384,363,747,1,774,456,1230,1,1,1,3,5,0,1946.0,1,305,0,57,0,63,0,0.0,8,2,2,4,1,1,1,121600
70.04,10659,5,1961,1961,1,0.0,915,135,1050,1,1050,0,1050,1,1,0,3,6,0,1961.0,1,368,0,319,0,0,0,0.0,1,1,2,13,5,1,1,136500
70.04,11717,6,1970,1970,1,571.0,0,1442,1442,1,1442,0,1442,0,2,0,2,6,1,1970.0,2,615,371,0,0,0,0,0.0,2,1,2,17,1,1,1,185000
60.0,9786,3,1922,1950,1,0.0,0,1007,1007,0,1077,0,1077,0,1,0,3,6,1,1922.0,1,210,0,100,0,0,0,0.0,5,1,1,10,1,1,1,91000
64.0,6762,7,2006,2006,1,24.0,686,501,1187,1,1208,0,1208,1,2,0,2,6,0,2006.0,2,632,105,61,0,0,0,0.0,2,1,1,6,1,1,1,206000
74.0,10206,3,1952,1952,1,0.0,0,0,0,0,944,0,944,0,1,0,2,4,0,1956.0,2,528,0,0,0,0,0,0.0,7,1,1,8,1,2,1,82000
60.0,5400,5,1920,1950,1,0.0,0,691,691,1,691,0,691,0,1,0,2,4,0,1920.0,1,216,0,20,0,0,0,0.0,1,2,1,18,1,2,1,86000
75.0,11957,8,2006,2006,1,53.0,24,1550,1574,1,1574,0,1574,0,2,0,3,7,1,2006.0,3,824,144,104,0,0,0,0.0,7,1,2,22,1,1,1,232000
70.04,11500,5,1976,1976,1,164.0,0,1680,1680,1,1680,0,1680,0,2,0,4,8,0,1976.0,2,528,0,0,0,0,0,0.0,6,1,2,17,1,2,1,136905
43.0,3182,7,2005,2006,1,16.0,16,1330,1346,1,1504,0,1504,0,2,0,1,7,1,2005.0,2,457,156,0,0,0,0,0.0,5,1,1,1,1,1,1,181000
65.0,8385,5,1977,1977,1,220.0,595,390,985,1,985,0,985,0,2,0,3,6,0,1977.0,1,328,210,0,0,0,0,0.0,11,1,1,6,1,1,1,149900
70.04,12155,6,1970,1970,1,0.0,1237,420,1657,1,1657,0,1657,0,2,0,3,7,1,1970.0,2,484,0,0,0,147,0,0.0,3,1,4,13,1,1,1,163500
21.0,2217,4,1970,1970,1,0.0,273,0,546,1,546,546,1092,0,1,1,3,6,0,1970.0,1,286,238,0,0,0,0,0.0,8,1,1,11,1,1,1,88000
43.0,12118,7,2004,2005,1,108.0,0,1710,1710,1,1710,0,1710,0,2,0,3,7,1,2004.0,2,550,100,48,0,180,0,0.0,4,1,2,12,1,6,1,240000
60.0,6000,5,1926,1950,1,0.0,0,1008,1008,1,1008,0,1522,0,2,0,4,7,0,0.0,0,0,0,0,0,0,0,0.0,6,1,1,19,1,1,1,102000
115.0,21286,5,1948,1950,1,0.0,0,720,720,1,720,551,1271,0,2,0,4,7,1,1948.0,1,312,0,0,0,0,0,0.0,8,1,1,20,1,1,1,135000
75.0,9825,5,1965,1965,1,0.0,0,0,0,0,1664,0,1664,0,2,0,4,8,0,0.0,0,0,0,0,0,0,0,0.0,5,1,1,8,1,1,1,100000
55.0,10592,6,1923,1996,1,0.0,0,602,602,1,900,602,1502,0,1,1,3,7,2,1923.0,1,180,96,0,0,53,0,0.0,8,1,1,7,1,1,1,165000
60.0,7200,5,1910,2006,1,0.0,247,310,1022,0,1022,0,1022,1,1,0,2,4,0,1956.0,1,280,0,30,0,0,0,0.0,6,1,1,18,1,1,1,85000
60.0,11664,6,1948,1950,1,206.0,336,746,1082,1,1082,0,1082,0,1,0,2,5,1,1948.0,1,240,0,130,0,0,0,0.0,11,1,1,13,1,1,1,119200
70.0,8400,8,2001,2001,1,0.0,643,167,810,1,810,855,1665,1,2,1,3,6,0,2001.0,2,528,0,45,0,0,0,0.0,11,1,1,17,1,1,1,227000
73.0,11883,7,1996,1996,1,196.0,690,814,1504,1,1504,0,1504,1,2,0,3,6,1,1996.0,2,478,115,66,0,0,0,0.0,6,1,1,6,1,1,1,203000
70.04,5814,8,1984,1984,1,0.0,1036,184,1220,1,1360,0,1360,1,1,0,1,4,1,1984.0,2,565,63,0,0,0,0,0.0,8,2,2,23,5,6,1,187500
70.04,10784,7,1991,1992,1,76.0,0,384,384,1,802,670,1472,0,2,1,3,7,1,1991.0,2,402,164,0,0,0,0,0.0,5,1,2,9,1,4,1,160000
43.0,3013,7,2005,2005,1,145.0,16,1346,1362,1,1506,0,1506,0,2,0,2,6,1,2005.0,2,440,142,20,0,0,0,0.0,4,1,1,1,1,1,1,213490
60.0,7024,4,2005,2005,1,0.0,1024,108,1132,1,1132,0,1132,1,1,1,2,5,0,2005.0,2,451,252,64,0,0,0,0.0,6,1,1,8,1,1,1,176000
64.0,7406,7,2006,2006,1,84.0,684,515,1199,1,1220,0,1220,1,2,0,2,6,0,2006.0,2,632,105,54,0,0,0,0.0,7,6,1,6,4,1,1,194000
52.0,9439,5,1930,1950,1,0.0,324,588,912,1,912,336,1248,0,1,0,2,6,0,1957.0,1,160,0,0,0,0,0,0.0,3,1,1,18,1,1,1,87000
43.0,3182,7,2005,2006,1,14.0,16,1330,1346,1,1504,0,1504,0,2,0,2,7,1,2005.0,2,437,156,20,0,0,0,0.0,5,1,1,1,1,1,1,191000
70.04,15498,8,1976,1976,1,0.0,1165,0,1565,1,2898,0,2898,1,2,0,2,10,1,1976.0,2,665,0,72,0,0,0,0.0,5,2,2,24,5,2,1,287000
70.0,7700,5,1972,1972,1,0.0,138,276,882,1,882,0,882,1,1,0,3,5,0,1980.0,2,461,96,0,0,0,0,0.0,3,1,1,6,1,2,1,112500
73.0,9300,5,1960,1960,1,324.0,697,571,1268,1,1264,0,1264,1,1,0,3,6,2,1960.0,2,461,0,0,0,143,0,0.0,4,1,1,13,1,1,1,167500
71.0,9520,8,2007,2008,1,338.0,1513,125,1638,1,1646,0,1646,1,2,0,3,7,1,2008.0,3,800,192,44,0,0,0,0.0,4,6,2,24,4,1,3,293077
79.0,9492,5,1941,1950,1,0.0,368,359,768,1,968,408,1376,1,1,0,3,6,1,1941.0,1,240,0,0,0,0,0,0.0,4,1,1,13,1,1,1,105000
21.0,1680,6,1972,1972,1,281.0,317,355,672,1,672,546,1218,0,1,1,3,7,0,1972.0,1,264,0,28,0,0,0,0.0,5,1,1,3,1,1,1,118000
70.04,7082,5,1916,1995,1,0.0,0,686,686,1,948,980,1928,0,2,0,5,10,0,0.0,0,0,0,0,0,0,0,0.0,7,1,1,19,1,1,1,160000
102.0,15863,7,1920,1970,1,0.0,523,301,824,1,1687,998,3082,1,2,1,5,12,2,1970.0,2,672,136,63,0,0,0,0.0,8,1,1,19,1,2,1,197000
70.04,14541,8,1993,1993,1,0.0,1012,326,1338,1,1352,1168,2520,1,2,1,5,10,1,1993.0,3,796,209,55,0,0,0,0.0,11,2,2,14,1,2,1,310000
70.04,8125,7,2002,2002,1,295.0,986,668,1654,1,1654,0,1654,1,2,0,3,6,0,2002.0,3,900,0,136,0,0,0,0.0,2,1,1,6,1,1,1,230000
50.0,6305,5,1938,1950,1,0.0,0,920,920,1,954,0,954,0,1,0,2,5,1,1938.0,1,240,0,0,0,0,0,0.0,6,1,1,7,1,1,2,119750
70.04,11500,4,1957,1957,1,0.0,0,0,0,0,845,0,845,0,1,0,3,5,0,1957.0,1,290,186,0,0,0,0,0.0,1,1,2,8,1,6,1,84000
89.0,12898,9,2007,2008,1,70.0,1022,598,1620,1,1620,0,1620,1,2,0,2,6,1,2008.0,3,912,228,0,0,0,0,0.0,9,1,2,24,1,1,3,315500
70.04,9240,8,2001,2002,1,396.0,0,1055,1055,1,1055,1208,2263,0,2,1,3,7,1,2001.0,2,905,0,45,0,189,0,0.0,9,1,1,6,1,1,1,287000
21.0,1533,4,1970,2008,1,0.0,0,546,546,1,798,546,1344,0,1,1,3,6,1,0.0,0,0,0,0,0,0,0,0.0,5,1,1,11,1,1,1,97000
21.0,1477,4,1970,1970,1,0.0,509,121,630,1,630,0,630,1,1,0,1,3,0,1970.0,1,286,0,0,0,0,0,0.0,4,1,1,11,1,1,1,80000
88.0,13125,5,1957,2000,1,67.0,168,284,1134,1,1803,0,1803,1,2,0,3,8,1,1957.0,2,484,0,0,0,0,0,0.0,1,1,1,20,1,2,1,155000
70.04,9130,6,1966,2000,1,252.0,400,336,800,1,800,832,1632,0,1,1,4,7,0,1966.0,2,484,0,40,0,0,0,0.0,7,1,1,17,1,1,1,173000
34.0,5381,6,2005,2005,1,135.0,900,406,1306,1,1306,0,1306,1,2,0,1,5,1,2005.0,2,624,170,63,0,0,0,0.0,8,1,2,16,1,1,1,196000
86.0,11839,7,1990,1990,1,99.0,1085,390,1475,1,1532,797,2329,1,2,1,4,10,1,1990.0,2,514,192,121,0,0,0,0.0,5,1,1,21,1,1,1,262280
80.0,9600,8,1981,1981,1,0.0,1104,1420,2524,1,2524,0,2524,1,2,1,4,9,1,1981.0,2,542,474,120,0,0,0,0.0,7,1,1,17,1,1,1,278000
70.04,13680,3,1955,1955,1,0.0,0,0,0,1,1733,0,1733,0,2,0,4,8,1,1955.0,2,452,0,0,0,0,0,0.0,6,1,2,8,1,6,1,139600
85.0,16056,9,2005,2006,1,208.0,240,1752,1992,1,1992,876,2868,0,3,1,4,11,1,2005.0,3,716,214,108,0,0,0,0.0,7,6,2,23,4,1,1,556581
57.0,9245,5,1994,1995,1,0.0,686,304,990,1,990,0,990,0,1,0,3,5,0,1996.0,2,672,0,0,0,0,0,0.0,2,1,3,6,1,1,1,145000
100.0,21750,5,1960,2006,1,75.0,0,0,0,1,1771,0,1771,0,1,0,3,9,1,1960.0,2,336,0,0,0,0,0,0.0,11,1,1,12,1,1,1,115000
60.0,11100,4,1946,2006,1,0.0,0,0,0,1,930,0,930,0,1,0,2,6,0,1946.0,1,308,0,0,0,0,0,0.0,4,2,1,8,1,1,4,84900
73.0,8993,7,2007,2007,1,0.0,0,1302,1302,1,1302,0,1302,0,2,0,3,6,0,2007.0,2,436,0,22,0,0,0,0.0,8,6,2,9,4,1,1,176485
103.0,11175,7,2007,2007,1,0.0,0,1316,1316,1,1316,0,1316,0,2,0,3,6,1,2007.0,2,440,0,20,0,0,0,0.0,10,6,2,6,4,2,1,200141
100.0,9500,6,1964,1978,1,272.0,442,374,816,1,1127,850,1977,0,1,1,4,9,1,1964.0,2,540,0,52,0,0,0,0.0,6,1,1,13,1,2,1,165000
68.0,8562,5,1957,2002,1,145.0,383,833,1216,1,1526,0,1526,0,1,0,4,7,1,1957.0,1,364,116,78,0,0,0,0.0,5,1,1,8,1,1,1,144500
90.0,11367,8,2002,2002,1,210.0,932,133,1065,1,1091,898,1989,1,2,1,3,7,1,2002.0,2,586,199,60,0,0,0,0.0,11,1,1,6,1,2,1,255000
104.0,11361,6,1976,1976,1,160.0,644,549,1193,1,1523,0,1523,0,2,0,3,7,1,1976.0,2,478,0,0,0,189,0,0.0,5,2,1,17,5,1,1,180000
43.0,7052,7,2005,2005,1,240.0,659,705,1364,1,1364,0,1364,1,2,0,2,6,1,2005.0,2,484,192,36,0,0,0,0.0,6,1,2,16,1,1,1,185850
70.04,29959,7,1994,1994,1,0.0,595,378,973,1,979,871,1850,0,2,1,3,7,1,1994.0,2,467,168,98,0,0,0,0.0,1,1,3,14,1,4,1,248000
96.0,11308,9,2008,2008,1,154.0,936,168,1104,1,1130,1054,2184,1,2,1,3,10,1,2008.0,3,836,0,102,0,0,0,0.0,7,1,2,16,1,1,1,335000
70.04,11275,6,1932,1950,1,480.0,297,0,854,1,1096,895,1991,0,1,1,3,7,1,1977.0,2,432,0,0,0,0,0,0.0,3,1,2,7,1,2,3,220000
41.0,4920,8,2001,2001,1,0.0,616,722,1338,1,1338,0,1338,1,2,0,2,6,0,2001.0,2,582,0,0,0,0,0,0.0,4,1,1,23,1,1,1,213500
120.0,18000,3,1935,1950,0,0.0,0,894,894,1,894,0,894,0,1,0,2,6,0,1994.0,3,1248,0,20,0,0,0,0.0,8,1,1,10,9,1,4,81000
85.0,13600,5,1900,1950,1,0.0,0,662,662,0,1422,915,2337,0,2,0,5,10,0,1945.0,2,560,0,57,0,0,0,0.0,9,1,1,18,1,1,1,90000
50.0,6000,6,1925,1980,1,0.0,397,706,1103,1,1103,0,1103,0,1,0,2,5,1,1976.0,2,440,166,120,0,0,0,0.0,7,1,1,18,1,1,1,110500
70.04,11000,5,1966,1966,1,200.0,740,184,1154,1,1154,0,1154,0,1,1,3,6,1,1966.0,2,480,0,58,0,0,0,0.0,11,1,2,13,1,6,1,154000
80.0,14000,7,1996,1997,1,0.0,1201,105,1306,1,1306,954,2260,1,2,1,3,7,0,1996.0,2,533,296,44,0,0,0,0.0,4,1,1,5,1,1,1,328000
59.0,7837,6,1993,1994,1,0.0,0,799,799,1,799,772,1571,0,2,1,3,7,1,1993.0,2,380,0,40,0,0,0,0.0,5,1,2,9,1,1,1,178000
80.0,9760,6,1964,1964,1,360.0,674,0,780,1,798,813,1611,1,1,1,4,7,0,1964.0,2,442,328,128,0,189,0,0.0,6,1,1,13,1,1,1,167900
42.0,3964,6,1973,1973,1,0.0,837,105,942,1,1291,1230,2521,1,2,1,5,10,1,1973.0,2,576,728,20,0,0,0,0.0,6,1,1,11,1,1,1,151400
